agent_id,role,declaration_type,declaration_date,declaration_id,institution,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
A00026,MP,regular,2023-01-15 00:00:00,D000171,Parliament,47242.1931868605,8068.652065761052,14427.717437719792,9856.24348216524,16089.901371234593,23807.106845131613
A00026,MP,regular,2024-01-15 00:00:00,D000172,Parliament,51292.14825292916,43112.74730407422,20986.344714471805,16215.554429276284,6147.220299483161,4496.378550299299
A00026,MP,regular,2025-01-15 00:00:00,D000173,Parliament,68828.67606630914,30995.9207269803,12248.431945363458,73781.45080248581,35349.17219295783,3619.9779966269157
A00026,MP,regular,2026-01-15 00:00:00,D000174,Parliament,85048.56756527109,19664.11966604803,16739.078264100317,34117.65247213089,4468.98982641185,3130.637835295308
A00026,MP,exceptional,2019-07-20 23:28:03,D000175,Parliament,65920.07294734471,8251.075952018811,10771.104113000198,34526.78544984015,8921.217779682802,7714.719394431701
A00026,MP,exceptional,2018-08-22 17:24:40,D000176,Parliament,42061.754069472234,24124.32937894422,14878.789021039684,5179.153907244128,1998.041742757054,6968.095252220486
A00026,MP,exceptional,2021-10-30 10:49:31,D000177,Parliament,66669.0400233021,37111.630585964944,60980.834906105236,1825.5299686438539,17733.768865231912,579.0544757086536
A00027,MP,initial,2018-02-09 04:22:37,D000178,Parliament,77949.47229968477,18068.989564418745,13856.19085277416,18480.14375097293,56936.61471203015,16780.59786501432
A00027,MP,regular,2019-01-15 00:00:00,D000179,Parliament,50853.25643520927,30692.311550064216,5838.611901379459,14726.864612416179,3802.782624642661,45661.820751848594
A00027,MP,regular,2020-01-15 00:00:00,D000180,Parliament,57989.742499906235,27654.412004327758,28438.150695362536,14534.239637232724,398.69097782412643,15480.927215388714
A00027,MP,regular,2021-01-15 00:00:00,D000181,Parliament,60220.32292093796,16960.370254042715,8237.244253846255,2308.396294794478,10979.660041460384,1318.6967366384397
A00027,MP,regular,2022-01-15 00:00:00,D000182,Parliament,48226.5253037664,7484.655600670202,33878.92168167635,13619.823077433533,27599.500266003175,18303.374940441987
A00027,MP,regular,2023-01-15 00:00:00,D000183,Parliament,69724.20650765789,27391.274677344238,1170.4289666497662,3258.750709069143,73858.26602437987,13270.060298050079
A00027,MP,regular,2024-01-15 00:00:00,D000184,Parliament,58185.77777088327,4633.506027111397,8074.671474849138,10967.593779653955,1052.8117698014457,47487.819371774254
A00027,MP,regular,2025-01-15 00:00:00,D000185,Parliament,66292.98665860541,30236.094700450773,1982.2660319908337,1283.574547178397,30832.02363930007,9026.603658836046
A00027,MP,regular,2026-01-15 00:00:00,D000186,Parliament,46687.6173329685,32648.675251417502,1783.5724589753365,38883.19755069061,9198.66049370126,27885.081550417024
A00027,MP,exceptional,2025-12-12 22:45:05,D000187,Parliament,53438.125495148844,34535.719805633926,21481.685061026183,265.3542891906136,3338.371816710533,783.9714962878204
A00027,MP,exceptional,2019-06-02 19:22:33,D000188,Parliament,70835.72036741656,12807.905905850384,9733.551037117551,56043.85727136322,4271.419219721281,25566.24783952687
A00027,MP,exceptional,2025-06-07 20:46:00,D000189,Parliament,54407.502718623495,4275.768143327439,41033.25024941531,39739.700992375714,51509.87332542768,848.2693294455571
A00028,MP,initial,2020-03-04 16:29:13,D000190,Parliament,85904.45776850107,2101.069035381331,14530.155690389223,27935.628983628445,33147.11031905752,8453.708945339053
A00028,MP,regular,2021-01-15 00:00:00,D000191,Parliament,54005.45721578097,27201.716537059387,7000.888665129454,80968.97999399777,7471.454702709014,59163.26761102176
A00028,MP,regular,2022-01-15 00:00:00,D000192,Parliament,63370.27088627829,43477.046198767406,25522.9065082021,1106.44900305958,56331.73692265036,24294.259016258377
A00028,MP,regular,2023-01-15 00:00:00,D000193,Parliament,73988.86247809634,21044.40617615723,19564.215901241347,20521.950465664642,2224.2924822814607,51811.50587453526
A00028,MP,regular,2024-01-15 00:00:00,D000194,Parliament,38724.51400600452,3113.4381351909833,32148.261359240565,37849.560903784106,7787.9903684968795,13697.746529408561
A00028,MP,regular,2025-01-15 00:00:00,D000195,Parliament,33587.86782028836,54635.523539882146,20633.373785257558,2707.624256165651,21164.066927067448,18639.086626586
A00028,MP,regular,2026-01-15 00:00:00,D000196,Parliament,37115.15528144858,90383.54653898887,3654.754878130035,17578.69371237946,149017.82797419364,14585.782271568096
A00028,MP,exceptional,2022-10-15 09:58:12,D000197,Parliament,78938.76155140773,11361.27881366523,22192.051484359385,10014.928753497396,12533.774464488597,13034.907203149594
A00028,MP,exceptional,2023-11-28 02:50:41,D000198,Parliament,51722.127811613296,18068.73840771876,9936.78440930793,11447.890756763993,33290.01747458153,17265.93263836807
A00028,MP,exceptional,2026-01-23 11:45:23,D000199,Parliament,98372.98928502378,30032.175726227935,12440.471410472768,48727.83570110847,49506.864699184924,793.5229227033848
A00029,MP,initial,2025-04-14 18:22:19,D000200,Parliament,51536.286020139174,26665.674887300982,50909.59227179758,15472.028970160956,193.50153617214008,4108.13411218692
A00029,MP,regular,2026-01-15 00:00:00,D000201,Parliament,62768.269547955555,68707.82278955528,8924.618530931099,1958.035688868284,6819.989782239867,4831.791539587556
A00030,MP,initial,2018-05-12 20:32:46,D000202,Parliament,83131.64928851814,2440.710844455247,18932.89286665363,55361.155679438445,2115.206423131353,9652.828832512003
A00030,MP,regular,2019-01-15 00:00:00,D000203,Parliament,90091.39332238684,17384.558610115793,9034.843258164727,4096.526085998367,29927.564644964583,11402.850007736168
A00030,MP,regular,2020-01-15 00:00:00,D000204,Parliament,90922.55364954597,23548.65714790653,1990.385189169487,44630.75906734805,16742.680342013886,26919.803008613373
A00030,MP,regular,2021-01-15 00:00:00,D000205,Parliament,78125.49345889714,44163.40158147259,12085.346879676608,70754.58846464474,2008.7849829245888,3619.411273319485
A00030,MP,regular,2022-01-15 00:00:00,D000206,Parliament,75360.93788717194,41446.876240176156,18179.426904154636,42048.057035147685,10919.537572151574,16874.401606914274
A00030,MP,regular,2023-01-15 00:00:00,D000207,Parliament,68887.90423801774,76334.06884180235,10468.199243397754,22610.344286715055,14429.672737886394,6357.029679718114
A00030,MP,regular,2024-01-15 00:00:00,D000208,Parliament,71675.41614249957,14352.013046380138,9907.7804925384,27216.573227643545,23930.11127198191,14499.104479031306
A00030,MP,regular,2025-01-15 00:00:00,D000209,Parliament,51732.214255072,35528.85149884346,34338.069943296265,24070.60762850466,30235.72186300205,19702.92191068055
A00030,MP,regular,2026-01-15 00:00:00,D000210,Parliament,47727.016748665395,11147.226407621367,602.6939098877968,12343.153997126601,1839.5033856462203,17467.04518407976
A00031,MP,initial,2025-12-06 07:05:31,D000211,Parliament,59949.38313883572,10974.491981669715,7007.763421747191,6415.671126588044,13374.773951366727,4851.1354373588365
A00031,MP,regular,2026-01-15 00:00:00,D000212,Parliament,57447.23066212607,5843.131079884571,33400.4601469634,6709.531088174934,3513.834119006817,24719.807431985602
A00032,MP,initial,2026-02-07 15:52:38,D000213,Parliament,53201.579260090875,34101.06434780268,50647.55114120567,26273.3622762533,27988.04227708485,21214.071254846804
A00033,MP,initial,2024-06-19 01:43:07,D000214,Parliament,70445.81171185074,85111.5534056993,10630.759213038016,19671.93883438464,21439.533770779104,53765.917176820294
A00033,MP,regular,2025-01-15 00:00:00,D000215,Parliament,74329.57812855767,5923.473239198996,43927.46257372417,17583.947231350878,25674.82434642177,20110.742522032877
A00033,MP,regular,2026-01-15 00:00:00,D000216,Parliament,61326.10329437771,1155.3703328602894,4436.141948459546,21146.077313912483,1559.1066632095035,25482.498952667236
A00034,MP,initial,2025-11-07 03:14:04,D000217,Parliament,82162.95121582893,33806.717101395574,5005.852183865125,29814.10526103963,14280.25165644908,33323.09172717201
A00034,MP,regular,2026-01-15 00:00:00,D000218,Parliament,42874.66328799742,19363.792219967727,37440.92308925838,27593.5988654862,36724.34299225133,2241.085887156988
A00035,MP,initial,2020-10-25 17:59:35,D000219,Parliament,57095.10811080423,64227.48094940075,46714.09928260088,2227.4914064288414,24989.26626523856,23836.555224864605
A00035,MP,regular,2021-01-15 00:00:00,D000220,Parliament,49247.66519095792,5813.443275169982,5041.299659429614,9020.812960225261,39573.540408941866,7671.535224504905
A00035,MP,regular,2022-01-15 00:00:00,D000221,Parliament,32001.9507439041,1473.5262482099638,1223.134303893221,6129.610202830252,4616.069647373109,34648.928768864345
A00035,MP,regular,2023-01-15 00:00:00,D000222,Parliament,58759.78971235951,13562.896056921603,1893.338749796883,15454.142125541899,6762.6910374328745,13085.473259639064
A00035,MP,regular,2024-01-15 00:00:00,D000223,Parliament,58173.78737425074,1786.8131633483945,6059.456593417904,1267.6602038781486,11642.10396552685,17379.359294394053
A00035,MP,regular,2025-01-15 00:00:00,D000224,Parliament,82701.74614863197,6070.538870147541,28663.44956866116,28748.72575970329,14815.560261384631,6031.22756316306
A00035,MP,regular,2026-01-15 00:00:00,D000225,Parliament,69462.17526832166,2692.991455538117,14266.664200995416,2252.7907327751163,5811.401170521937,21028.761078452928
A00035,MP,exceptional,2022-09-06 11:06:22,D000226,Parliament,44637.19763506192,5075.462158420192,12161.010258038845,6332.66349928261,9600.670568513822,726.0057008170251
A00035,MP,exceptional,2024-08-01 05:16:18,D000227,Parliament,87811.38849501283,2244.2264190216883,17548.12896604308,30533.348284039697,23233.770654788554,27612.15395944459
A00035,MP,exceptional,2022-09-03 01:50:05,D000228,Parliament,78315.5054328803,61541.449537378205,44186.105543722246,1058.734627469593,20734.245193787603,3565.6945235441913
A00036,MP,initial,2020-03-09 09:03:12,D000229,Parliament,68731.46555202923,6530.1965094861725,1895.67471844897,21588.024288215816,2341.3103150400234,5164.3956257255295
A00036,MP,regular,2021-01-15 00:00:00,D000230,Parliament,56602.738517252525,11736.05607677597,23730.788232715146,51666.69746656315,84953.61092253149,18.213547873107217
A00036,MP,regular,2022-01-15 00:00:00,D000231,Parliament,45608.4114491478,45775.97281404589,52288.69612963503,19227.73994029571,16544.78473543175,7513.5043671234325
A00036,MP,regular,2023-01-15 00:00:00,D000232,Parliament,54416.8983589342,22621.98160180648,4799.438187590854,24941.607021960535,13216.015680432192,9828.605969213868
A00036,MP,regular,2024-01-15 00:00:00,D000233,Parliament,76331.22929556279,19248.6558368635,36375.089469086706,31430.021281127913,68375.32584144335,5331.454276458873
A00036,MP,regular,2025-01-15 00:00:00,D000234,Parliament,88268.79458901913,24453.81734403272,23948.20177323941,5026.908288577617,3024.1207041122902,5232.761278908743
A00036,MP,regular,2026-01-15 00:00:00,D000235,Parliament,83148.65292408284,35301.05660365474,291.4845206519066,17395.964964783074,15690.92788963958,44694.97558395747
A00037,MP,initial,2019-03-13 10:55:31,D000236,Parliament,52667.258673205884,42020.53965830306,5269.20098181991,7393.950735487349,32703.07311321864,7903.935290143375
A00037,MP,regular,2020-01-15 00:00:00,D000237,Parliament,43205.73850066483,20580.213607221838,18620.208788128988,5740.189419985337,10180.002115010286,25622.989146911885
A00037,MP,regular,2021-01-15 00:00:00,D000238,Parliament,62113.29370366806,44146.820979179705,13959.188396293164,4275.165004313636,26659.21957753989,5419.947276676221
A00037,MP,regular,2022-01-15 00:00:00,D000239,Parliament,33473.40951655722,15331.462734348175,15012.82488620655,17610.29849389421,45884.9871226405,33113.95457649578
A00037,MP,regular,2023-01-15 00:00:00,D000240,Parliament,64847.515712771725,6494.968571834616,5277.499139557858,31649.29234949335,6066.829863774563,22648.055694657058
A00037,MP,regular,2024-01-15 00:00:00,D000241,Parliament,57785.96120551997,42418.05962600484,22478.815516257768,41731.58939381256,5527.1960940928975,28228.468748796957
A00037,MP,regular,2025-01-15 00:00:00,D000242,Parliament,53009.452471976365,15594.714498961408,6196.328010492427,11192.823880128162,8947.176515657926,11579.832765017873
A00037,MP,regular,2026-01-15 00:00:00,D000243,Parliament,36079.45399099807,47318.50532975104,9867.409321798932,9332.953342161432,10840.874588210832,42332.829612050446
A00038,MP,initial,2025-10-16 05:18:41,D000244,Parliament,67704.00159854574,819.9363199832303,9206.323399560399,23250.6617471475,2354.159118982312,9368.495090439303
A00038,MP,regular,2026-01-15 00:00:00,D000245,Parliament,52009.487405071326,10133.875151919665,22296.35920917802,30315.23969606772,5260.804074628459,18370.61728440818
A00039,MP,initial,2023-02-09 05:49:27,D000246,Parliament,42451.24746434568,59055.37851854114,1891.7695629033562,5842.353548976323,41307.30576627142,20437.031698793464
A00039,MP,regular,2024-01-15 00:00:00,D000247,Parliament,20000.0,5744.312765203875,4601.900665522835,7056.2449669864745,16721.472214247715,60836.10476158697
A00039,MP,regular,2025-01-15 00:00:00,D000248,Parliament,59587.27642424046,56786.96614342729,4475.301655624332,15245.372026935094,6234.585807370961,2889.4823960220588
A00039,MP,regular,2026-01-15 00:00:00,D000249,Parliament,86583.77395004616,61539.91434312566,2295.3070365581248,11753.618172128237,57503.857648287114,2914.5121791208576
A00040,MP,initial,2018-09-24 12:24:35,D000250,Parliament,84918.88821821805,42765.548702898544,4653.652550503831,24469.07551523929,29771.955820824605,12399.845868013233
A00040,MP,regular,2019-01-15 00:00:00,D000251,Parliament,53143.55615120592,16587.039217181697,18681.98064734531,14043.15270061152,9001.835027531633,49990.40695203533
A00040,MP,regular,2020-01-15 00:00:00,D000252,Parliament,50966.81909457329,20822.31408818731,26347.91997391498,2366.6436069327638,29001.121531593915,438.4737056189169
A00040,MP,regular,2021-01-15 00:00:00,D000253,Parliament,67031.61384112536,40745.579883946935,21594.051019297618,3629.315136818919,18129.39681249044,6466.892642713983
A00040,MP,regular,2022-01-15 00:00:00,D000254,Parliament,45024.21841217563,29912.997580477608,12894.308773498604,46437.16135103057,23028.769039929062,6669.950383835783
A00040,MP,regular,2023-01-15 00:00:00,D000255,Parliament,64526.87849729199,19890.119053890816,1077.1858031503036,5159.834246023178,7755.921983075264,7275.504766706583
A00040,MP,regular,2024-01-15 00:00:00,D000256,Parliament,71491.20417577036,80637.99848912178,63887.084385181144,1027.678420783592,4701.677108200332,500.305159516059
A00040,MP,regular,2025-01-15 00:00:00,D000257,Parliament,78403.99835826461,23146.66004764018,3680.2948485811753,26294.702729501194,5849.354132519677,34928.80166269887
A00040,MP,regular,2026-01-15 00:00:00,D000258,Parliament,58497.68885280071,74166.94858562082,22077.80608271443,23040.966626964062,1748.9813047150012,178.987583183553
A00041,MP,initial,2024-10-29 06:17:33,D000259,Parliament,56944.893747345515,1182.0207466197478,48811.81313499675,18329.615931447104,12736.75922107643,12990.41427833602
A00041,MP,regular,2025-01-15 00:00:00,D000260,Parliament,46830.261198651584,2992.2949720217525,23931.80882171199,13953.394013687197,10425.375360659527,1160.1901238684247
A00041,MP,regular,2026-01-15 00:00:00,D000261,Parliament,47596.7946894021,12009.859440006407,4919.280379083306,69853.33261677381,50.85805577068344,32053.618808369556
A00042,MP,initial,2020-09-24 14:04:53,D000262,Parliament,56602.8166214771,9718.740636374774,7589.991937426092,2552.856336932772,38809.83049829714,27454.602414491812
A00042,MP,regular,2021-01-15 00:00:00,D000263,Parliament,65510.48260224267,30532.734843186216,613.4292808318938,14273.643048287526,22905.85438896535,25568.960792640075
A00042,MP,regular,2022-01-15 00:00:00,D000264,Parliament,73703.76939349875,3501.692766713618,18974.121606604356,16604.322445993235,11838.586142892009,26656.205118481754
A00042,MP,regular,2023-01-15 00:00:00,D000265,Parliament,47952.31573979482,74673.50259138372,18986.24897719799,454.99485051352207,68237.82235889908,56348.2258679696
A00042,MP,regular,2024-01-15 00:00:00,D000266,Parliament,82390.32853439283,7568.652272169676,25856.122719630628,10620.308963613525,56449.57084122791,10784.876208513388
A00042,MP,regular,2025-01-15 00:00:00,D000267,Parliament,55933.14598436147,11204.64933175803,221.14390740250576,30538.929527382687,1998.5488853058846,39548.503996073276
